date,warehouse_location,category,product_name,base_price,is_promotion,current_stock_on_hand,supplier_lead_time_days,rolling_avg_7d,rolling_avg_30d,units_sold
9/25/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.86,7.67,14
9/26/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.86,7.67,14
9/27/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10.29,7.73,5
9/28/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.86,7.43,6
9/29/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.29,7.53,11
9/30/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.57,7.63,3
10/1/2025,Lagos,Corsets,Daily Support Corset,60,1,463,12,9.14,7.53,35
10/2/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,12.57,8.43,10
10/3/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,12,8.3,5
10/4/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10.71,8.03,6
10/5/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10.86,7.83,14
10/6/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,12,8.23,13
10/7/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,12.29,8.6,8
10/8/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,13,8.63,14
10/9/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10,9.03,4
10/10/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.14,9.07,14
10/11/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10.43,9.3,10
10/12/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,11,9.37,9
10/13/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,10.29,9.27,9
10/14/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.71,9.5,4
10/15/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,9.14,9.3,10
10/16/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.57,9.5,2
10/17/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.29,9.5,13
10/18/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.14,9.83,8
10/19/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.86,9.63,4
10/20/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.14,9.63,14
10/21/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.86,9.83,5
10/22/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8,9.67,5
10/23/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.29,9.53,2
10/24/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.29,9.4,10
10/25/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,6.86,9.37,10
10/26/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.14,9.23,5
10/27/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.29,8.93,5
10/28/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,6,8.93,9
10/29/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,6.57,9.03,12
10/30/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,7.57,9.07,6
10/31/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.14,9.17,13
11/1/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,8.57,8.43,46
11/2/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,13.71,9.63,44
11/3/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,19.29,10.93,23
11/4/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,21.86,11.5,32
11/5/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,25.14,12.1,32
11/6/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,28,12.73,38
11/7/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.57,13.73,27
11/8/2025,Lagos,Corsets,Daily Support Corset,60,1,463,12,34.57,14.17,87
11/9/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,40.43,16.93,29
11/10/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,38.29,17.43,37
11/11/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,40.29,18.33,40
11/12/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,41.43,19.37,41
11/13/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,42.71,20.43,47
11/14/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,44,21.87,35
11/15/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,45.14,22.7,36
11/16/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,37.86,23.83,26
11/17/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,37.43,24.27,26
11/18/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,35.86,24.87,21
11/19/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.14,25.43,35
11/20/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.29,26.13,30
11/21/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,29.86,26.97,34
11/22/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,29.71,27.93,19
11/23/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,27.29,28.5,24
11/24/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,27,28.97,43
11/25/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,29.43,30.07,35
11/26/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.43,31.07,45
11/27/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.86,32.4,34
11/28/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.43,33.23,22
11/29/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.71,33.57,25
11/30/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.57,34.2,37
12/1/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,34.43,35,35
12/2/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.29,34.63,43
12/3/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,34.43,34.6,17
12/4/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,30.43,34.4,40
12/5/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.29,34.67,36
12/6/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.29,34.8,19
12/7/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.43,34.17,42
12/8/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.14,34.67,26
12/9/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.86,32.63,29
12/10/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,29.86,32.63,29
12/11/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.57,32.37,42
12/12/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,31.86,32.43,45
12/13/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.14,32.57,21
12/14/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.43,31.7,36
12/15/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.57,31.73,41
12/16/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,34.71,31.9,23
12/17/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.86,31.8,27
12/18/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,33.57,31.83,36
12/19/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.71,32.33,40
12/20/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32,32.5,25
12/21/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,32.57,32.33,37
12/22/2025,Lagos,Corsets,Daily Support Corset,60,1,463,12,32.71,32.43,117
12/23/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,43.57,35.7,27
12/24/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,44.14,35.8,21
12/25/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,43.29,35.07,23
12/26/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,41.43,34.67,26
12/27/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,39.43,34.03,29
12/28/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,40,33.87,37
12/29/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,40,34.37,36
12/30/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,28.43,34.73,34
12/31/2025,Lagos,Corsets,Daily Support Corset,60,0,463,12,29.43,34.63,30
1/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,NULL,NULL,8
1/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,8,8,3
1/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.5,5.5,3
1/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,4.67,4.67,5
1/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,4.75,4.75,13
1/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.4,6.4,3
1/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.83,5.83,9
1/8/2025,London,Corsets,Daily Support Corset,60,1,493,12,6.29,6.29,14
1/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.25,14
1/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,8,5
1/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,9,7.7,2
1/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,7.18,14
1/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.75,6
1/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.14,7.62,6
1/15/2025,London,Corsets,Daily Support Corset,60,1,493,12,8.71,7.5,18
1/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.29,8.2,6
1/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,8.06,13
1/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.29,8.35,2
1/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.29,8,4
1/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,7.79,10
1/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,7.9,8
1/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.9,10
1/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8,3
1/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.78,5
1/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,6,7.67,6
1/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,7.6,4
1/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,7.46,3
1/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.57,7.3,12
1/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.14,7.46,2
1/30/2025,London,Corsets,Daily Support Corset,60,0,493,12,5,7.28,3
1/31/2025,London,Corsets,Daily Support Corset,60,0,493,12,5,7.13,9
2/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.57,7.17,10
2/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.14,7.4,12
2/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,7.7,2
2/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.6,3
2/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.86,7.27,9
2/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,7.47,5
2/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.33,11
2/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,7.23,12
2/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,7.17,12
2/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,7.4,3
2/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,7.43,6
2/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,7.17,14
2/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,9,7.43,14
2/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.29,7.7,8
2/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.86,7.37,10
2/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.57,7.5,12
2/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.57,7.47,14
2/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,11.14,7.87,13
2/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,12.14,8.17,6
2/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,11,8.03,9
2/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.29,8.07,12
2/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.86,8.13,10
2/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.86,8.37,6
2/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,10,8.4,11
2/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.57,8.57,12
2/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,8.83,8
2/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.71,9,7
2/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,8.83,12
3/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,9.17,2
3/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,9.13,3
3/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,8.93,11
3/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,8.97,8
3/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,8.83,5
3/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,8.93,11
3/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,9.2,3
3/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.14,9,12
3/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,9.23,2
3/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,8.93,10
3/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,8.87,14
3/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,8.93,11
3/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,9,9.2,7
3/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,9.23,4
3/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,8.9,4
3/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,8.57,12
3/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.86,8.7,3
3/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,8.47,12
3/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8.47,13
3/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,8.43,4
3/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,8.13,12
3/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,8.33,8
3/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.14,8.3,14
3/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,8.37,8
3/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.14,8.3,3
3/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.86,8.2,9
3/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,8.13,3
3/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,7.83,13
3/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,8,4
3/30/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,7.9,12
3/31/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,7.9,4
4/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,7.97,7
4/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,8.1,14
4/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,8.2,12
4/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,8.33,10
4/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,9,8.5,3
4/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.86,8.23,8
4/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,8.4,9
4/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,9,8.3,5
4/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,8.4,12
4/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,8.47,3
4/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,8.1,3
4/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.14,7.83,6
4/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,7.8,12
4/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,8.07,13
4/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,8.37,8
4/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,8.23,8
4/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8.4,8
4/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,8.27,10
4/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.29,8.17,5
4/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.14,8.2,8
4/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,8.07,9
4/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,8,8.1,7
4/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,7.87,11
4/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,7.97,4
4/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,8,4
4/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,7.83,6
4/27/2025,London,Corsets,Daily Support Corset,60,1,493,12,7,7.93,38
4/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,11.29,8.77,7
4/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,11,8.87,12
4/30/2025,London,Corsets,Daily Support Corset,60,1,493,12,11.71,8.87,22
5/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,13.29,9.47,10
5/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,14.14,9.57,2
5/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,13.86,9.17,10
5/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,14.43,9.1,9
5/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.29,9.07,14
5/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,11.29,9.43,8
5/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.71,9.43,8
5/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,9.4,8
5/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,9.5,14
5/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.14,9.57,9
5/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,10,9.77,8
5/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.86,9.93,13
5/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.71,10.17,7
5/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.57,10,5
5/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.14,9.73,9
5/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.29,9.77,3
5/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,9.6,3
5/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,9.43,6
5/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,9.3,13
5/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,9.57,2
5/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.86,9.37,13
5/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,9.5,2
5/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,6,9.33,10
5/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,9.3,9
5/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,9.47,6
5/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,9.53,7
5/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,9.57,2
5/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,8.37,5
5/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.86,8.3,14
5/30/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8.37,6
5/31/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,7.83,12
6/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,7.9,5
6/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,8,2
6/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,7.73,7
6/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,7.67,4
6/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.33,2
6/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.43,7.13,7
6/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.57,7.1,4
6/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,4.43,6.97,5
6/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,4.43,6.67,9
6/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.43,6.67,7
6/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.43,6.63,7
6/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.86,6.43,12
6/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,6.6,7
6/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,6.67,8
6/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,6.63,9
6/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,6.83,10
6/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,7.07,8
6/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.13,8
6/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.86,6.97,2
6/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,6.97,6
6/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,6.73,2
6/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.43,6.73,4
6/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,5.71,6.53,12
6/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,6,6.63,14
6/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,6.9,7
6/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.71,6.9,14
6/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,7.3,7
6/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,7.37,11
6/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.86,7.27,14
6/30/2025,London,Corsets,Daily Support Corset,60,0,493,12,11.29,7.53,9
7/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.86,7.43,6
7/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.71,7.47,11
7/3/2025,London,Corsets,Daily Support Corset,60,0,493,12,10.29,7.77,8
7/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,9.43,7.8,3
7/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.86,7.77,6
7/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,7.9,9
7/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.43,7.97,7
7/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,8.07,14
7/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.29,8.37,3
7/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,8.17,4
7/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,8.07,12
7/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,8.23,4
7/13/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,7.97,5
7/14/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,7.9,11
7/15/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8,6
7/16/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.43,7.9,5
7/17/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.71,7.73,10
7/18/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,7.8,3
7/19/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.29,7.63,14
7/20/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,8.03,2
7/21/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.29,7.9,7
7/22/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.71,8.07,8
7/23/2025,London,Corsets,Daily Support Corset,60,0,493,12,7,8.2,9
7/24/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,8.1,7
7/25/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.14,7.87,12
7/26/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,8.03,9
7/27/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.71,7.87,9
7/28/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.93,6
7/29/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.57,7.77,9
7/30/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.6,9
7/31/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.6,5
8/1/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,7.57,14
8/2/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.71,7.67,4
8/3/2025,London,Corsets,Daily Support Corset,60,1,493,12,8,7.53,12
8/4/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,7.83,4
8/5/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.14,7.77,11
8/6/2025,London,Corsets,Daily Support Corset,60,0,493,12,8.43,7.83,5
8/7/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.86,7.77,3
8/8/2025,London,Corsets,Daily Support Corset,60,0,493,12,7.57,7.4,9
8/9/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.86,7.6,12
8/10/2025,London,Corsets,Daily Support Corset,60,0,493,12,8,7.87,2
8/11/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.57,7.53,3
8/12/2025,London,Corsets,Daily Support Corset,60,0,493,12,6.43,7.5,7
